drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening set
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA29,7,41,.032698787502028835,2.9656669349239033,2.9123433926347202,,,.93419806845087072,.053323542289183123,1.5136046597682318,1.6476033849634262,.93661896077244822,,,99.311021484788839,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA30,5,43,.30223286631724616,3.3597256754805955,2.8690027736066948,,,.47124901135264485,.49072290187390077,1.3046765279645058,1.650826093777753,.52557518354901644,,,91.327461362328307,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA31,16,32,.5853823173678977,3.5326993381271565,2.613829944764261,,,.044369273668975896,.91886939336289553,1.3064886751615643,1.6823283787154832,.062135876521758511,,,49.708701217406812,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA32,9,39,.43628349871334432,3.4896759629360057,2.7886836916940201,,,.082096597851585504,.7009922712419856,.81686496891694615,1.7276043233739025,.24415251564715637,,,90.14862116202697,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA33,6,42,.86650544216726677,1.7334130293726784,3.0896492730060663,,,.085708223083829541,-1.3562362436333879,1.5342175449931625,1.5689131457790906,.053078741495937255,,,49.708701217406812,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA34,5,43,.023190937406366248,2.954000387580888,2.9161801326648003,,,.91119551029008417,.037820254916087759,.47406701172516541,1.7004306676197811,.96106692202665467,,,99.311021484788839,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA36,9,39,.23682494274988697,3.2325412021362254,2.8480224826478158,,,.50432711181281675,.38451871948840965,1.4806201434820754,1.6521739821338504,.52508134809316909,,,91.327461362328307,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA38,4,44,.41326714748581611,2.3064656841175024,2.9759064751368371,,,.5088514998858672,-.66944079101933474,1.7558152348723128,1.6099616525508929,.4328035090822403,,,91.327461362328307,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA39,7,41,.11447121634717035,2.7607936528145962,2.9473217578728947,,,.75256766018091537,-.18652810505829853,1.3552844728712032,1.6667188166870746,.78080231408549217,,,99.311021484788839,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA42,3,45,.11206980549590048,2.7488381359283731,2.9315385163267944,,,.66207211852023473,-.18270038039842129,.53298160141167905,1.6629987543500875,.85174501954651949,,,99.311021484788839,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA47,7,41,.79511252842734881,1.85538855492058,3.1019031160499217,,,.10558967961488941,-1.2465145611293418,1.6856248226943298,1.5492616415959564,.057997359330969993,,,49.708701217406812,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA48,5,43,.36379161050686709,3.4482207107206371,2.8587126532299454,,,.63011757314774341,.58950805749069168,2.4952137565047443,1.5109592229496525,.44527742502511924,,,91.327461362328307,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA57,5,43,.82385322303386965,4.0858485928027086,2.7845698762436584,,,.05941410071700897,1.3012787165590503,1.1311378346659886,1.6157284234541303,.087908302372704569,,,52.74498142362274,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA58,10,38,.27248266322733528,3.2696957586017694,2.828126054117714,,,.39387021932063249,.44156970448405541,1.3438727903052237,1.6809690227856051,.44719301876833939,,,91.327461362328307,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA60,3,45,.13735719633307616,2.7102306513340344,2.9341123486330836,,,.56695743495665152,-.22388169729904916,.47761317347257737,1.6634416161893777,.81883730143029909,,,99.311021484788839,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA61,3,45,.36520500030594649,2.3640081850336427,2.9571938463864429,,,.77196597907737552,-.59318566135280015,3.0897209101746381,1.524530399485083,.54324456202630833,,,91.327461362328307,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA62,10,38,1.3640092267189714,1.3874182246064302,3.3234622472743829,,,.0094658150676505595,-1.9360440226679527,1.8510956637813147,1.2927458686514191,.00037696323292295091,,,1.8094235180301641,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA63,7,41,.89891029328950856,1.7289069327414066,3.1234975393488051,,,.13350105609992588,-1.3945906066073985,2.090632167281282,1.4533894489018446,.033016770249812498,,,49.708701217406812,BRCA,GDSC1
PHA-793887,301,CDK2, CDK7, CDK5,Cell cycle,cnaBRCA64,8,40,.82239630485634962,1.8534932535427198,3.1334450403537275,,,.075801655133717616,-1.2799517868110077,1.6818751538951195,1.5327543504060177,.039129269835411547,,,49.708701217406812,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,ARID1A_mut,5,43,.18786046536524728,.79096974575872969,1.1405412486427804,,,.69940029231232193,-.3495715028840507,1.8027968382278234,1.8662344450830677,.69277246432333905,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,ASH1L_mut,3,45,.27356033847040334,.627171154810932,1.1359246434666757,,,.49492458333102402,-.50875348865574366,1.0272389303071847,1.8888919540536455,.64855641841719636,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,BRCA1_mut,4,44,.78424787991975953,2.4124577756144023,.98518843904489983,,,.13881703088824049,1.4272693365695024,1.4394945593322472,1.8435353481909871,.14000329461473648,,,35.00082365368413,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,BRCA2_mut,6,42,.61281643469416958,.12537972863537306,1.2439486678243088,,,.1827191898108799,-1.1185689391889357,1.70990973304298,1.8388677932165696,.16699348796741803,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,CDH1_mut,4,44,.97094817289779234,-.49587006971839231,1.2495818795296991,,,.020578766010949615,-1.7454519492480913,.93008613660566708,1.8430290198625268,.069398691359213477,,,34.699345679606743,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,NF1_mut,4,44,.31571096908435969,.56681342078393349,1.1529742894840334,,,.65079561607308389,-.58616086870009987,2.3001605107091074,1.8216689125400174,.54845483287186458,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,PIK3CA_mut,16,32,.11452357219477864,1.2462261446867529,1.0330782532951608,,,.72759803183085792,.21314789139159207,2.0839825458268608,1.7431636620084165,.71009876764810942,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,POLR2B_mut,3,45,.34268823153513739,.50741873512671676,1.14390813811229,,,.44184569211823188,-.63648940298557322,1.1344196106804556,1.88362169848034,.56829063996146656,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,PTEN_mut,9,39,.059801334978908438,1.1946708673683153,1.0832329388235478,,,.88014229872965422,.11143792854476753,1.9800157822780258,1.8379912771733287,.87224040656125235,,,38.99259761031032,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,TP53_mut,37,11,.0026955730111321808,1.1052790076816883,1.1002544669282484,,,.99407107026071828,.0050245407534399433,1.8342963159739978,1.9672112746886137,.99377121873498464,,,41.407134113957703,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA5,6,42,.091724006227856952,1.253657513177824,1.0827661271753872,,,.70048187918277016,.17089138600243681,.77324219263000182,1.9548796071255854,.8344661766636271,,,38.812380309936152,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA7,4,44,.2788354803384564,.62916054402674626,1.1473063691892322,,,.50317189551383212,-.51814582516248597,1.2986224106245312,1.8911230450076775,.5959614210168096,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA8,4,44,.14555770075543903,1.3526271976888196,1.0815366734017711,,,.82184573318877696,.2710905242870485,2.1602399071434877,1.839850791362371,.78170755034860007,,,37.224169064219062,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA9,4,44,.21778566017812606,1.4755489002110327,1.0703619731724787,,,.79447630511103418,.40518692703855397,2.8141361741981203,1.7749320041229566,.67859792214507331,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA10,5,43,.17730128529020386,1.3997388252735747,1.0697541463736122,,,.72220656002392325,.32998467889996252,1.8554663154013527,1.8616928177511876,.70920581558686058,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA12,9,39,.057397334400755541,1.017222109915352,1.124182652081924,,,.86697190746518316,-.10696054216657203,1.6410986332528055,1.9070317682928577,.87733344623198206,,,38.99259761031032,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA13,11,37,.12778990300978207,.9207906320099194,1.1586331207655161,,,.68446062469306357,-.23784248875559666,1.5973731266588798,1.9280884005649248,.71151863925377012,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA14,21,27,.27172957639231365,.82188255251412456,1.3236514376902437,,,.36308246436329505,-.50176888517611917,1.9679336994123957,1.7474954091258335,.35522387579768422,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA15,22,26,.1544271692133781,.9486871208632558,1.2356540677477528,,,.60208283168661469,-.28696694688449698,2.0246232997979536,1.706037932541314,.59653709396279653,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA16,16,32,.17534743900435174,.88700194803570254,1.2126903516206862,,,.57380877282751253,-.32568840358498363,1.8825985379497199,1.8450671783461698,.56964857040715833,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA17,10,38,.69602619286614797,.11733898562501521,1.3638087516890276,,,.01184155656291201,-1.2464697660640125,1.0711222073763811,1.9256505884601183,.056265538565148057,,,34.699345679606743,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA18,15,33,.79322880049879341,.15250976562277668,1.5366810889724711,,,.0079557838526430891,-1.3841713233496944,1.4291769403416954,1.8664210257152596,.014264177314813501,,,28.528354629627007,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA19,4,44,.4302239503214797,.37438234162858292,1.1704680239527017,,,.23567728655207698,-.79608568232411869,1.0367675815175179,1.8941657257021454,.41429504659950755,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA20,3,45,.37118076558034419,.45820451840350751,1.1471890858938372,,,.28952066779006158,-.68898456749032966,.82937282036813043,1.8896593704440754,.53669407367690736,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA22,18,30,.105613063957899,.9812559054725758,1.1778505373975612,,,.72607480282410664,-.19659463192498539,1.8758360725783021,1.8529828733189435,.72478000808185894,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA25,5,43,.57228819372257478,.16338531141719206,1.2135161828685406,,,.06148187225365636,-1.0501308714513484,.89074047372386511,1.9005849754118183,.2320072170398905,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA26,14,34,.1073424477875323,.96257554889271013,1.1624136687039783,,,.76112012624840897,-.1998381198112682,2.1572388037621404,1.7314620552958164,.73687901087626062,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA27,9,39,.23105360002811717,1.4525824766082043,1.0237148751528042,,,.64853377829837755,.42886760145540004,2.6163610816525003,1.6521025791559412,.53518505383972781,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA28,4,44,.53384384881818214,.20215440418748204,1.1861251091746199,,,.003525148258865342,-.98397070498713779,.2654899877917255,1.9051035968852854,.31201668259744103,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA29,7,41,.27932215115689951,.66163853072216117,1.1796744562287336,,,.2293954700678566,-.5180359255065724,.75637828296583609,1.967163808931518,.49802756959253958,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA30,5,43,.78262524562823099,-.16541481319588078,1.2517487554979676,,,.055722492625368145,-1.4171635686938484,1.2048100696684134,1.8582156571836608,.1044574176666766,,,34.819139222225544,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA31,16,32,.039550191961160094,1.1532663058331407,1.079558172721967,,,.90455546099806083,.073708133111173746,2.10216652941289,1.7365339094136152,.89778597505793889,,,39.034172828606053,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA32,9,39,.24804262627473506,.73029099442234802,1.1903975248880019,,,.37775224360750614,-.46010653046565386,1.2028533574134448,1.9648467985555449,.50573522686849293,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA33,6,42,.41882088726947053,.42776794104492177,1.2007503517658018,,,.26931389961436253,-.77298241072088003,1.422521145078087,1.8907467012589203,.34225395235417067,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA34,5,43,.23801361938020005,.7077764694359916,1.1502148854244942,,,.38082649878370067,-.44243841598850264,.85461012397506697,1.9274231784589144,.61685302329356029,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA36,9,39,.1900450819341146,1.3911278800423874,1.0378967051295309,,,.59919670278242765,.35323117491285649,1.7457409321956034,1.8815816048639378,.60977285928355995,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA38,4,44,.26352781928071917,.65508784814364762,1.1449493415422412,,,.6428091440802961,-.48986149339859353,1.8553836625890836,1.8591029876745861,.61623649174929351,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA39,7,41,.70216104563080672,.020358465812244392,1.289161296579207,,,.10620467925151957,-1.2688028307669625,1.6994486890114378,1.8225818437981713,.09271585807699359,,,34.819139222225544,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA42,3,45,.27926655662308064,.61726901609150497,1.1365847860479708,,,.51488423031287367,-.51931576995646578,1.1107411697937295,1.8865587437182496,.64175017137943824,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA47,7,41,.016778829006962787,1.1308417327639568,1.0995665924655,,,.95299110011635424,.031275140298456794,1.1168436155659782,1.9515165689279048,.96745101471743222,,,41.168128285848191,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA48,5,43,.97653978189249191,2.6639704387587115,.92275047038696834,,,.059053731918802657,1.7412199683717433,1.5137237796652399,1.806608085299078,.044412692766441976,,,34.699345679606743,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA57,5,43,.61771412469586084,2.1169621581440476,.98635608441192923,,,.16528650014016344,1.1306060737321184,1.4543533717325279,1.8621569894118775,.1975968126792515,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA58,10,38,.55385459515549584,1.9006760059367742,.89450953581751214,,,.16007666827826872,1.0061664701192621,1.9322113449656553,1.7874260032936495,.12600283113533362,,,35.00082365368413,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA60,3,45,.55327197494369884,.14620817267565514,1.1679888422756941,,,.0053765102761751393,-1.0217806696000389,.2948686411001113,1.8872558096691812,.35832067563246695,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA61,3,45,.45036810631138624,.32194503345226583,1.1562730515572535,,,.098138011967684555,-.83432801810498769,.5568640445419244,1.8904579631223384,.45392491633005549,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA62,10,38,.22388777597114584,.77515999076296449,1.1906979608632515,,,.51571762698354262,-.41553797010028704,1.7210250182787379,1.8873851066432208,.53184839318682631,,,36.843950543813037,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA63,7,41,.11530275002782799,1.2875501849108377,1.0728114908794473,,,.77166859522286413,.21473869403139045,1.7304661219638076,1.881380939602012,.77925247916773532,,,37.224169064219062,BRCA,GDSC1
PI-103,302,PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2,Other, kinases,cnaBRCA64,8,40,.43198785123731964,.44200096866058958,1.236552866778712,,,.21886945861345147,-.79455189811812243,1.5101886124969619,1.8923132240217555,.27047750581037339,,,36.843950543813037,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,ARID1A_mut,5,44,.52995723540154083,2.1200334199824198,2.8419931671364123,,,.4407143596909367,-.72195974715399247,1.8574167425650383,1.3067379274065665,.267169213884492,,,66.79230347112302,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,ASH1L_mut,3,46,.54635354040717843,3.470113635024898,2.7225549032356424,,,.23242491155701317,.74755873178925558,.78367092582662623,1.3885505673928669,.36388347122548559,,,71.173551605900116,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,BRCA1_mut,4,45,.51365681434776733,3.4129061188710663,2.7110275995206661,,,.21438137700899906,.70187851935040024,.87758149074447611,1.3935347173025601,.32991577676259942,,,69.455953002652535,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,BRCA2_mut,6,43,.051667777679558949,2.705741936828701,2.7770561589056286,,,.93182666228717381,-.071314222076927614,1.8919622728040268,1.306039578929862,.90613065594733577,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,CDH1_mut,4,45,.62705734875488528,1.9853052015632362,2.8379254588369176,,,.21179651817714337,-.8526202572736814,1.0693864709060361,1.3772849257876973,.23544757739670871,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,MLL3_mut,3,46,.83700524887519934,1.7056950633119634,2.8376256796517034,,,.1875640007983479,-1.13193061633974,1.028655968711963,1.3649640278591011,.16669858952482122,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,NF1_mut,5,44,.60211345183532983,3.5020991925755425,2.6849402384326484,,,.33411996103741648,.81715895414289408,1.634996672422945,1.3283538158957042,.20828629418993932,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,PIK3CA_mut,17,32,.53079661283611723,2.3049704437504288,3.014480278442405,,,.10333998278685697,-.70950983469197615,1.4768929461258307,1.2582273716125347,.083450311727082338,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,POLR2B_mut,3,46,.50008765434508085,3.4116025750776768,2.7263708419278525,,,.38908656227463895,.68523173314982433,1.0823973254085975,1.3816245275885557,.40558160769906071,,,71.357197980357441,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,PTEN_mut,9,40,.088779028402125704,2.6683403305723989,2.7908200869690658,,,.76663889819329278,-.12247975639666686,1.006738702622332,1.4442373732149607,.81088256233135936,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,TP53_mut,38,11,.49236203359147435,2.6189920269826543,3.2841972207793977,,,.18308869772139941,-.66520519379674337,1.3343035268662511,1.4112803161872445,.15704480250584257,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA5,6,43,.11497581344438765,2.9075044421141194,2.748903251191384,,,.76013397797279958,.15860119092273539,1.1080871252500786,1.408255484721971,.79306701766682686,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA7,4,45,.54899232064263559,3.4562598851844544,2.7071739314039207,,,.20272865350426103,.74908595378053366,.91021779389305224,1.3900511418760153,.29808078391447385,,,69.455953002652535,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA8,4,45,.017717857575842797,2.7458620540791165,2.7703204052799508,,,.97736121207522553,-.024458351200834283,1.5512472818034506,1.3680122956595664,.97305399794499525,,,76.65704891361861,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA9,4,45,.36481248208015404,2.3082152408820855,2.8092223442307978,,,.44473412238220056,-.50100710334871223,1.1046962065345427,1.3897539542089228,.48786656224836389,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA10,5,44,.31140034680525491,3.1525568749844703,2.7246609563407249,,,.53478591043864765,.42789591864374543,1.358860236259273,1.3755115304412233,.51258321017775199,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA12,9,40,.09312152795672185,2.6634562476560983,2.7919190056252341,,,.72262985964154081,-.12846275796913575,.81431644122644009,1.468815184410722,.80182623987066637,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA13,11,38,.046605608309651235,2.7184397897481167,2.7827639149127621,,,.87948356336400191,-.064324125164645363,1.1546716063028306,1.4350579300731181,.8923062239220183,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA14,21,28,.25928594950826028,2.5655244593823996,2.9204233145315661,,,.37213894656408064,-.35489885514916653,1.3476179548001805,1.3842034304328876,.37366114593097544,,,71.173551605900116,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA15,22,27,.15266374434739474,2.6525464897633895,2.8626608770044326,,,.60011316420139282,-.21011438724104314,1.4235015309104424,1.3369996083820104,.59755215723597233,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA16,16,33,.25308246995345829,2.5347437947440778,2.8815747193336061,,,.42377343410138346,-.34683092458952824,1.4315663106830336,1.3408078516422632,.41030388838705523,,,71.357197980357441,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA17,11,38,.41520615963858909,2.3306181747201093,2.8950280666313954,,,.22838734299868196,-.5644098919112861,1.3029007475443268,1.3742067516458734,.23130440108792527,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA18,16,33,.67763384629794499,2.1690865023656123,3.0588631035171043,,,.025158456771780701,-.88977660115149204,1.1830849426291596,1.3697523851658653,.030961150504180159,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA19,4,45,.69683995145069177,1.9011983083666428,2.8454016271210594,,,.11011106466443051,-.94420331875441654,.85834917568880942,1.3823578103365659,.18811735009236064,,,62.786020639122356,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA20,3,46,.16286316137856272,2.979216265164911,2.7545699490960764,,,.61150349592187037,.22464631606883456,.60320688364791142,1.4039277630451517,.78580811068555922,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA22,19,30,.040498670568681901,2.734102299868876,2.78999742521352,,,.8932226015075001,-.055895125344644025,1.4595620474605542,1.3285110922746777,.89072975077736927,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA23,3,46,.080676403075859368,2.663792853698645,2.775141041148224,,,.88267719362264541,-.11134818744957897,1.1235765145861381,1.3904888967604183,.89288137339091644,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA24,3,46,.32966956523600294,2.3424780380993768,2.7960963552090461,,,.43639798138221891,-.45361831710966927,.79551253305715286,1.3961872160653224,.58271544014222698,,,73.969849465088657,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA25,6,43,.43601529087234364,2.2456638180118209,2.8412531057172861,,,.19930229208468364,-.59558928770546515,.90958016092377514,1.4105133616479784,.32219590570023149,,,69.455953002652535,BRCA,GDSC1
PIK-93,303,PI3Kgamma,PI3K/MTOR signaling,cnaBRCA26,15,34,.49020851293372125,2.3107866488747493,2.9701784329644996,,,.08854994977624292,-.6593917840897503,1.1017742064550478,1.4359592385740483,.12047183971236718,,,62.786020639122356,BRCA,GDSC1
